index,Test_Time(s),,Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index
1013,117564.34426,,1080.0034,13,5,3.62072134017944,117564.34426,1080.0034,13,5,-2.28216743469238,117564.34426,1080.0034,13,5,2.4498016834259,117564.34426,1080.0034,13,5,0.684611916542053,117564.34426,1080.0034,13,5
1014,117684.34486,,1200.004,13,5,3.59503793716431,117684.34486,1200.004,13,5,-2.28213405609131,117684.34486,1200.004,13,5,2.4498016834259,117684.34486,1200.004,13,5,0.760681927204132,117684.34486,1200.004,13,5
1015,117804.34676,,1320.0059,13,5,3.57104349136353,117804.34676,1320.0059,13,5,-2.2821683883667,117804.34676,1320.0059,13,5,2.4498016834259,117804.34676,1320.0059,13,5,0.836748659610748,117804.34676,1320.0059,13,5
1016,117924.34546,,1440.0046,13,5,3.54805612564087,117924.34546,1440.0046,13,5,-2.28214550018311,117924.34546,1440.0046,13,5,2.4498016834259,117924.34546,1440.0046,13,5,0.912821590900421,117924.34546,1440.0046,13,5
1017,118044.34346,,1560.0026,13,5,3.52618741989136,118044.34346,1560.0026,13,5,-2.28189754486084,118044.34346,1560.0026,13,5,2.4498016834259,118044.34346,1560.0026,13,5,0.988890111446381,118044.34346,1560.0026,13,5
1018,118164.34486,,1680.004,13,5,3.50529432296753,118164.34486,1680.004,13,5,-2.28212928771973,118164.34486,1680.004,13,5,2.4498016834259,118164.34486,1680.004,13,5,1.06495702266693,118164.34486,1680.004,13,5
1019,118284.34416,,1800.0033,13,5,3.48570394515991,118284.34416,1800.0033,13,5,-2.28214168548584,118284.34416,1800.0033,13,5,2.4498016834259,118284.34416,1800.0033,13,5,1.14102745056152,118284.34416,1800.0033,13,5
1020,118404.34406,,1920.0032,13,5,3.4668231010437,118404.34406,1920.0032,13,5,-2.28188323974609,118404.34406,1920.0032,13,5,2.4498016834259,118404.34406,1920.0032,13,5,1.21709311008453,118404.34406,1920.0032,13,5
1021,118524.34186,,2040.001,13,5,3.44926595687866,118524.34186,2040.001,13,5,-2.28214740753174,118524.34186,2040.001,13,5,2.4498016834259,118524.34186,2040.001,13,5,1.29316794872284,118524.34186,2040.001,13,5
1022,118644.34296,,2160.0021,13,5,3.43271017074585,118644.34296,2160.0021,13,5,-2.28185844421387,118644.34296,2160.0021,13,5,2.4498016834259,118644.34296,2160.0021,13,5,1.3692364692688,118644.34296,2160.0021,13,5
1023,118764.34426,,2280.0034,13,5,3.41631460189819,118764.34426,2280.0034,13,5,-2.28206539154053,118764.34426,2280.0034,13,5,2.4498016834259,118764.34426,2280.0034,13,5,1.4453045129776,118764.34426,2280.0034,13,5
1024,118884.34416,,2400.0033,13,5,3.40043783187866,118884.34416,2400.0033,13,5,-2.28215503692627,118884.34416,2400.0033,13,5,2.4498016834259,118884.34416,2400.0033,13,5,1.52137732505798,118884.34416,2400.0033,13,5
1025,119004.34566,,2520.0048,13,5,3.3847336769104,119004.34566,2520.0048,13,5,-2.28208255767822,119004.34566,2520.0048,13,5,2.4498016834259,119004.34566,2520.0048,13,5,1.59744536876678,119004.34566,2520.0048,13,5
1026,119124.34576,,2640.0049,13,5,3.36885499954224,119124.34576,2640.0049,13,5,-2.28212928771973,119124.34576,2640.0049,13,5,2.4498016834259,119124.34576,2640.0049,13,5,1.6735155582428,119124.34576,2640.0049,13,5
1027,119244.34606,,2760.0052,13,5,3.35238599777222,119244.34606,2760.0052,13,5,-2.28214359283447,119244.34606,2760.0052,13,5,2.4498016834259,119244.34606,2760.0052,13,5,1.74958229064941,119244.34606,2760.0052,13,5
1028,119364.34186,,2880.001,13,5,3.33486795425415,119364.34186,2880.001,13,5,-2.28209209442139,119364.34186,2880.001,13,5,2.4498016834259,119364.34186,2880.001,13,5,1.82564878463745,119364.34186,2880.001,13,5
1029,119484.34556,,3000.0047,13,5,3.31578016281128,119484.34556,3000.0047,13,5,-2.28185272216797,119484.34556,3000.0047,13,5,2.4498016834259,119484.34556,3000.0047,13,5,1.9017208814621,119484.34556,3000.0047,13,5
1030,119604.34486,,3120.004,13,5,3.29437875747681,119604.34486,3120.004,13,5,-2.28180122375488,119604.34486,3120.004,13,5,2.4498016834259,119604.34486,3120.004,13,5,1.97779023647308,119604.34486,3120.004,13,5
1031,119724.34286,,3240.002,13,5,3.26940393447876,119724.34286,3240.002,13,5,-2.28206443786621,119724.34286,3240.002,13,5,2.4498016834259,119724.34286,3240.002,13,5,2.05385708808899,119724.34286,3240.002,13,5
1032,119844.34096,,3360.0001,13,5,3.23955488204956,119844.34096,3360.0001,13,5,-2.28211879730225,119844.34096,3360.0001,13,5,2.4498016834259,119844.34096,3360.0001,13,5,2.1299262046814,119844.34096,3360.0001,13,5
1033,119964.34466,,3480.0038,13,5,3.20271158218384,119964.34466,3480.0038,13,5,-2.28212928771973,119964.34466,3480.0038,13,5,2.4498016834259,119964.34466,3480.0038,13,5,2.20600175857544,119964.34466,3480.0038,13,5
1034,120084.34126,,3600.0004,13,5,3.15717935562134,120084.34126,3600.0004,13,5,-2.2821741104126,120084.34126,3600.0004,13,5,2.4498016834259,120084.34126,3600.0004,13,5,2.28206586837769,120084.34126,3600.0004,13,5
1035,120204.34256,,3720.0017,13,5,3.09904050827026,120204.34256,3720.0017,13,5,-2.2820873260498,120204.34256,3720.0017,13,5,2.4498016834259,120204.34256,3720.0017,13,5,2.3581337928772,120204.34256,3720.0017,13,5
1036,120324.34666,,3840.0058,13,5,3.02014207839966,120324.34666,3840.0058,13,5,-2.2821102142334,120324.34666,3840.0058,13,5,2.4498016834259,120324.34666,3840.0058,13,5,2.43421006202698,120324.34666,3840.0058,13,5
1037,120349.14556,,3864.8047,13,5,2.99997472763062,120349.14556,3864.8047,13,5,-2.2820987701416,120349.14556,3864.8047,13,5,2.4498016834259,120349.14556,3864.8047,13,5,2.4499340057373,120349.14556,3864.8047,13,5
1038,120469.298792,,120.0049,13,6,3.62435007095337,120469.298792,120.0049,13,6,0,120469.298792,120.0049,13,6,2.4498016834259,120469.298792,120.0049,13,6,2.44997620582581,120469.298792,120.0049,13,6
1039,120589.296992,,240.0031,13,6,3.65436506271362,120589.296992,240.0031,13,6,0,120589.296992,240.0031,13,6,2.4498016834259,120589.296992,240.0031,13,6,2.44997620582581,120589.296992,240.0031,13,6
1040,120649.294892,,300.001,13,6,3.66167020797729,120649.294892,300.001,13,6,0,120649.294892,300.001,13,6,2.4498016834259,120649.294892,300.001,13,6,2.44997620582581,120649.294892,300.001,13,6
1041,120769.391528,,120.0001,14,2,4.19999265670776,120769.391528,120.0001,14,2,3.32552719116211,120769.391528,120.0001,14,2,0.127743288874626,120769.391528,120.0001,14,2,0,120769.391528,120.0001,14,2
1042,120791.554428,,142.163,14,2,4.19998693466187,120791.554428,142.163,14,2,3.2599925994873,120791.554428,142.163,14,2,0.148006349802017,120791.554428,142.163,14,2,0,120791.554428,142.163,14,2
1043,120911.57668,,120.0049,14,3,4.23276662826538,120911.57668,120.0049,14,3,3.25983047485352,120911.57668,120.0049,14,3,0.256428569555283,120911.57668,120.0049,14,3,0,120911.57668,120.0049,14,3
1044,121031.57668,,240.0049,14,3,4.26162958145142,121031.57668,240.0049,14,3,3.26022911071777,121031.57668,240.0049,14,3,0.365097522735596,121031.57668,240.0049,14,3,0,121031.57668,240.0049,14,3
1045,121151.57598,,360.0042,14,3,4.28529691696167,121151.57598,360.0042,14,3,3.25995445251465,121151.57598,360.0042,14,3,0.473761945962906,121151.57598,360.0042,14,3,0,121151.57598,360.0042,14,3
1046,121271.57668,,480.0049,14,3,4.30875539779663,121271.57668,480.0049,14,3,3.26013374328613,121271.57668,480.0049,14,3,0.582423806190491,121271.57668,480.0049,14,3,0,121271.57668,480.0049,14,3
1047,121391.57678,,600.005,14,3,4.33481073379517,121391.57678,600.005,14,3,3.2597827911377,121391.57678,600.005,14,3,0.69110119342804,121391.57678,600.005,14,3,0,121391.57678,600.005,14,3
1048,121511.57658,,720.0048,14,3,4.3630633354187,121511.57658,720.0048,14,3,3.25986099243164,121511.57658,720.0048,14,3,0.799767911434174,121511.57658,720.0048,14,3,0,121511.57658,720.0048,14,3
1049,121631.57228,,840.0005,14,3,4.39350461959839,121631.57228,840.0005,14,3,3.26014709472656,121631.57228,840.0005,14,3,0.908434510231018,121631.57228,840.0005,14,3,0,121631.57228,840.0005,14,3
1050,121751.57648,,960.0047,14,3,4.39999532699585,121751.57648,960.0047,14,3,3.04336547851562,121751.57648,960.0047,14,3,1.01406490802765,121751.57648,960.0047,14,3,0,121751.57648,960.0047,14,3
1051,121871.57368,,1080.0019,14,3,4.40006113052368,121871.57368,1080.0019,14,3,2.81132125854492,121871.57368,1080.0019,14,3,1.1115597486496,121871.57368,1080.0019,14,3,0,121871.57368,1080.0019,14,3
1052,121991.57258,,1200.0008,14,3,4.39991044998169,121991.57258,1200.0008,14,3,2.60766220092773,121991.57258,1200.0008,14,3,1.2018061876297,121991.57258,1200.0008,14,3,0,121991.57258,1200.0008,14,3
1053,122111.57428,,1320.0025,14,3,4.39994859695435,122111.57428,1320.0025,14,3,2.43138885498047,122111.57428,1320.0025,14,3,1.28570067882538,122111.57428,1320.0025,14,3,0,122111.57428,1320.0025,14,3
1054,122231.57578,,1440.004,14,3,4.39998292922974,122231.57578,1440.004,14,3,2.2795581817627,122231.57578,1440.004,14,3,1.36415672302246,122231.57578,1440.004,14,3,0,122231.57578,1440.004,14,3
1055,122351.57548,,1560.0037,14,3,4.40005922317505,122351.57548,1560.0037,14,3,2.1499195098877,122351.57548,1560.0037,14,3,1.43790996074677,122351.57548,1560.0037,14,3,0,122351.57548,1560.0037,14,3
1056,122471.57498,,1680.0032,14,3,4.40002012252808,122471.57498,1680.0032,14,3,2.03605556488037,122471.57498,1680.0032,14,3,1.50764262676239,122471.57498,1680.0032,14,3,0,122471.57498,1680.0032,14,3
1057,122591.57458,,1800.0028,14,3,4.40000486373901,122591.57458,1800.0028,14,3,1.93511581420898,122591.57458,1800.0028,14,3,1.57378768920898,122591.57458,1800.0028,14,3,0,122591.57458,1800.0028,14,3
1058,122711.57838,,1920.0066,14,3,4.39999341964722,122711.57838,1920.0066,14,3,1.84322738647461,122711.57838,1920.0066,14,3,1.6367255449295,122711.57838,1920.0066,14,3,0,122711.57838,1920.0066,14,3
1059,122831.57708,,2040.0053,14,3,4.40002202987671,122831.57708,2040.0053,14,3,1.75859451293945,122831.57708,2040.0053,14,3,1.69674837589264,122831.57708,2040.0053,14,3,0,122831.57708,2040.0053,14,3
1060,122951.57338,,2160.0016,14,3,4.40006685256958,122951.57338,2160.0016,14,3,1.67824840545654,122951.57338,2160.0016,14,3,1.75400710105896,122951.57338,2160.0016,14,3,0,122951.57338,2160.0016,14,3
1061,123071.57718,,2280.0054,14,3,4.40006685256958,123071.57718,2280.0054,14,3,1.60304069519043,123071.57718,2280.0054,14,3,1.80867505073547,123071.57718,2280.0054,14,3,0,123071.57718,2280.0054,14,3
1062,123191.57668,,2400.0049,14,3,4.39999341964722,123191.57668,2400.0049,14,3,1.53208446502686,123191.57668,2400.0049,14,3,1.86092531681061,123191.57668,2400.0049,14,3,0,123191.57668,2400.0049,14,3
1063,123311.57678,,2520.005,14,3,4.40001535415649,123311.57678,2520.005,14,3,1.46536827087402,123311.57678,2520.005,14,3,1.91087794303894,123311.57678,2520.005,14,3,0,123311.57678,2520.005,14,3
1064,123431.57678,,2640.005,14,3,4.39999628067017,123431.57678,2640.005,14,3,1.40143203735352,123431.57678,2640.005,14,3,1.95863556861877,123431.57678,2640.005,14,3,0,123431.57678,2640.005,14,3
1065,123551.57658,,2760.0048,14,3,4.40000867843628,123551.57658,2760.0048,14,3,1.33889961242676,123551.57658,2760.0048,14,3,2.00429677963257,123551.57658,2760.0048,14,3,0,123551.57658,2760.0048,14,3
1066,123671.57258,,2880.0008,14,3,4.40001916885376,123671.57258,2880.0008,14,3,1.27788925170898,123671.57258,2880.0008,14,3,2.04788899421692,123671.57258,2880.0008,14,3,0,123671.57258,2880.0008,14,3
1067,123791.57498,,3000.0032,14,3,4.4000039100647,123791.57498,3000.0032,14,3,1.21744155883789,123791.57498,3000.0032,14,3,2.0894763469696,123791.57498,3000.0032,14,3,0,123791.57498,3000.0032,14,3
1068,123911.57558,,3120.0038,14,3,4.40008211135864,123911.57558,3120.0038,14,3,1.15947151184082,123911.57558,3120.0038,14,3,2.1290876865387,123911.57558,3120.0038,14,3,0,123911.57558,3120.0038,14,3
1069,124031.57878,,3240.007,14,3,4.40000200271606,124031.57878,3240.007,14,3,1.10391139984131,124031.57878,3240.007,14,3,2.16680979728699,124031.57878,3240.007,14,3,0,124031.57878,3240.007,14,3
1070,124151.57658,,3360.0048,14,3,4.39995527267456,124151.57658,3360.0048,14,3,1.04876899719238,124151.57658,3360.0048,14,3,2.20268535614014,124151.57658,3360.0048,14,3,0,124151.57658,3360.0048,14,3
1071,124271.57818,,3480.0064,14,3,4.40000772476196,124271.57818,3480.0064,14,3,0.997105598449707,124271.57818,3480.0064,14,3,2.2367901802063,124271.57818,3480.0064,14,3,0,124271.57818,3480.0064,14,3
1072,124391.57318,,3600.0014,14,3,4.40001058578491,124391.57318,3600.0014,14,3,0.947270393371582,124391.57318,3600.0014,14,3,2.26919531822205,124391.57318,3600.0014,14,3,0,124391.57318,3600.0014,14,3
1073,124511.57488,,3720.0031,14,3,4.39997148513794,124511.57488,3720.0031,14,3,0.898299217224121,124511.57488,3720.0031,14,3,2.29995560646057,124511.57488,3720.0031,14,3,0,124511.57488,3720.0031,14,3
1074,124631.57398,,3840.0022,14,3,4.40004110336304,124631.57398,3840.0022,14,3,0.852200508117676,124631.57398,3840.0022,14,3,2.32912015914917,124631.57398,3840.0022,14,3,0,124631.57398,3840.0022,14,3
1075,124751.57328,,3960.0015,14,3,4.39999723434448,124751.57328,3960.0015,14,3,0.807095527648926,124751.57328,3960.0015,14,3,2.35676193237305,124751.57328,3960.0015,14,3,0,124751.57328,3960.0015,14,3
1076,124871.57498,,4080.0032,14,3,4.39999532699585,124871.57498,4080.0032,14,3,0.763994216918945,124871.57498,4080.0032,14,3,2.38293814659119,124871.57498,4080.0032,14,3,0,124871.57498,4080.0032,14,3
1077,124991.57588,,4200.0041,14,3,4.39998865127564,124991.57588,4200.0041,14,3,0.723031044006348,124991.57588,4200.0041,14,3,2.40772390365601,124991.57588,4200.0041,14,3,0,124991.57588,4200.0041,14,3
1078,125111.57668,,4320.0049,14,3,4.40000200271606,125111.57668,4320.0049,14,3,0.684465408325195,125111.57668,4320.0049,14,3,2.43119311332703,125111.57668,4320.0049,14,3,0,125111.57668,4320.0049,14,3
1079,125212.76838,,4421.1966,14,3,4.40001916885376,125212.76838,4421.1966,14,3,0.651997566223145,125212.76838,4421.1966,14,3,2.44997262954712,125212.76838,4421.1966,14,3,0,125212.76838,4421.1966,14,3
1080,125332.815364,,120.0051,14,4,4.27789926528931,125332.815364,120.0051,14,4,0,125332.815364,120.0051,14,4,2.44997763633728,125332.815364,120.0051,14,4,0,125332.815364,120.0051,14,4
1081,125452.816764,,240.0065,14,4,4.26572847366333,125452.816764,240.0065,14,4,0,125452.816764,240.0065,14,4,2.44997763633728,125452.816764,240.0065,14,4,0,125452.816764,240.0065,14,4
1082,125512.816264,,300.006,14,4,4.26234674453735,125512.816264,300.006,14,4,0,125512.816264,300.006,14,4,2.44997763633728,125512.816264,300.006,14,4,0,125512.816264,300.006,14,4
1083,125632.921092,,120.005,14,5,3.89771127700806,125632.921092,120.005,14,5,-2.28201389312744,125632.921092,120.005,14,5,2.44997763633728,125632.921092,120.005,14,5,0.076062232255936,125632.921092,120.005,14,5
1084,125752.918392,,240.0023,14,5,3.8513617515564,125752.918392,240.0023,14,5,-2.28207778930664,125752.918392,240.0023,14,5,2.44997763633728,125752.918392,240.0023,14,5,0.152121424674988,125752.918392,240.0023,14,5
1085,125872.917192,,360.0011,14,5,3.81323003768921,125872.917192,360.0011,14,5,-2.28204727172852,125872.917192,360.0011,14,5,2.44997763633728,125872.917192,360.0011,14,5,0.228189080953598,125872.917192,360.0011,14,5
1086,125992.920292,,480.0042,14,5,3.77777051925659,125992.920292,480.0042,14,5,-2.28199291229248,125992.920292,480.0042,14,5,2.44997763633728,125992.920292,480.0042,14,5,0.304260492324829,125992.920292,480.0042,14,5
1087,126112.921492,,600.0054,14,5,3.74363565444946,126112.921492,600.0054,14,5,-2.28219223022461,126112.921492,600.0054,14,5,2.44997763633728,126112.921492,600.0054,14,5,0.380332171916962,126112.921492,600.0054,14,5
1088,126232.918392,,720.0023,14,5,3.71071767807007,126232.918392,720.0023,14,5,-2.28213500976562,126232.918392,720.0023,14,5,2.44997763633728,126232.918392,720.0023,14,5,0.456396877765656,126232.918392,720.0023,14,5
1089,126352.921192,,840.0051,14,5,3.67913770675659,126352.921192,840.0051,14,5,-2.28194618225098,126352.921192,840.0051,14,5,2.44997763633728,126352.921192,840.0051,14,5,0.532466650009155,126352.921192,840.0051,14,5
1090,126472.919292,,960.0032,14,5,3.64920377731323,126472.919292,960.0032,14,5,-2.28183937072754,126472.919292,960.0032,14,5,2.44997763633728,126472.919292,960.0032,14,5,0.608533143997192,126472.919292,960.0032,14,5
1091,126592.921392,,1080.0053,14,5,3.6216082572937,126592.921392,1080.0053,14,5,-2.28214359283447,126592.921392,1080.0053,14,5,2.44997763633728,126592.921392,1080.0053,14,5,0.684603869915009,126592.921392,1080.0053,14,5
1092,126712.918992,,1200.0029,14,5,3.59608602523804,126712.918992,1200.0029,14,5,-2.28182125091553,126712.918992,1200.0029,14,5,2.44997763633728,126712.918992,1200.0029,14,5,0.760664045810699,126712.918992,1200.0029,14,5
1093,126832.918492,,1320.0024,14,5,3.57219171524048,126832.918492,1320.0024,14,5,-2.28218650817871,126832.918492,1320.0024,14,5,2.44997763633728,126832.918492,1320.0024,14,5,0.836732029914856,126832.918492,1320.0024,14,5
1094,126952.919992,,1440.0039,14,5,3.54912519454956,126952.919992,1440.0039,14,5,-2.28195953369141,126952.919992,1440.0039,14,5,2.44997763633728,126952.919992,1440.0039,14,5,0.912801623344421,126952.919992,1440.0039,14,5
1095,127072.918692,,1560.0026,14,5,3.52728319168091,127072.918692,1560.0026,14,5,-2.28213214874268,127072.918692,1560.0026,14,5,2.44997763633728,127072.918692,1560.0026,14,5,0.988866746425629,127072.918692,1560.0026,14,5
1096,127192.918792,,1680.0027,14,5,3.50667428970337,127192.918792,1680.0027,14,5,-2.28215408325195,127192.918792,1680.0027,14,5,2.44997763633728,127192.918792,1680.0027,14,5,1.06493961811066,127192.918792,1680.0027,14,5
1097,127312.920792,,1800.0047,14,5,3.48706388473511,127312.920792,1800.0047,14,5,-2.2821741104126,127312.920792,1800.0047,14,5,2.44997763633728,127312.920792,1800.0047,14,5,1.14101266860962,127312.920792,1800.0047,14,5
1098,127432.916292,,1920.0002,14,5,3.46873712539673,127432.916292,1920.0002,14,5,-2.28176689147949,127432.916292,1920.0002,14,5,2.44997763633728,127432.916292,1920.0002,14,5,1.21707916259766,127432.916292,1920.0002,14,5
1099,127552.920092,,2040.004,14,5,3.45121908187866,127552.920092,2040.004,14,5,-2.28213405609131,127552.920092,2040.004,14,5,2.44997763633728,127552.920092,2040.004,14,5,1.29314458370209,127552.920092,2040.004,14,5
1100,127672.920292,,2160.0042,14,5,3.43478059768677,127672.920292,2160.0042,14,5,-2.28220653533936,127672.920292,2160.0042,14,5,2.44997763633728,127672.920292,2160.0042,14,5,1.36921226978302,127672.920292,2160.0042,14,5
1101,127792.919092,,2280.003,14,5,3.41871690750122,127792.919092,2280.003,14,5,-2.28175163269043,127792.919092,2280.003,14,5,2.44997763633728,127792.919092,2280.003,14,5,1.44528365135193,127792.919092,2280.003,14,5
1102,127912.916592,,2400.0005,14,5,3.40279340744019,127912.916592,2400.0005,14,5,-2.28215408325195,127912.916592,2400.0005,14,5,2.44997763633728,127912.916592,2400.0005,14,5,1.52134823799133,127912.916592,2400.0005,14,5
1103,128032.920992,,2520.0049,14,5,3.38684415817261,128032.920992,2520.0049,14,5,-2.28203773498535,128032.920992,2520.0049,14,5,2.44997763633728,128032.920992,2520.0049,14,5,1.59741854667664,128032.920992,2520.0049,14,5
1104,128152.920592,,2640.0045,14,5,3.37065553665161,128152.920592,2640.0045,14,5,-2.28180122375488,128152.920592,2640.0045,14,5,2.44997763633728,128152.920592,2640.0045,14,5,1.67349016666412,128152.920592,2640.0045,14,5
1105,128272.916192,,2760.0001,14,5,3.35391473770142,128272.916192,2760.0001,14,5,-2.28213024139404,128272.916192,2760.0001,14,5,2.44997763633728,128272.916192,2760.0001,14,5,1.74955713748932,128272.916192,2760.0001,14,5
1106,128392.919592,,2880.0035,14,5,3.3360915184021,128392.919592,2880.0035,14,5,-2.28215503692627,128392.919592,2880.0035,14,5,2.44997763633728,128392.919592,2880.0035,14,5,1.82562637329102,128392.919592,2880.0035,14,5
